timestamp,endpoint,nansen_request_id,http_status,credits,latency_ms,context,ok
2026-09-19T22:17:42.497Z,tgm/flow-intelligence,f953d8536dfee56555da9846b6ce1500,200,1,386,monitoring,1
2026-09-19T22:17:43.078Z,tgm/token-ohlcv,a6dc452d90b2de5efd2306594c263076,200,1,577,monitoring,1
2026-09-19T22:18:44.352Z,tgm/flow-intelligence,2252301ad53a065016b3d1446def7d7a,200,1,1195,monitoring,1
2026-09-19T22:18:45.189Z,tgm/token-ohlcv,f742b80e4749366ede11bd6578ccac3a,200,1,830,monitoring,1
2026-09-19T22:18:47.587Z,tgm/flow-intelligence,37f1394d4993f876c52f935240f90514,200,1,2390,monitoring,1
2026-09-19T22:18:48.588Z,tgm/token-ohlcv,3bfec034e9747a0059400964bdc2a668,200,1,991,monitoring,1
2026-09-19T22:18:49.325Z,tgm/flow-intelligence,a4bbc23a446d4969df76ac18f757fc02,200,1,732,monitoring,1
2026-09-19T22:18:50.254Z,tgm/token-ohlcv,34b72064494d1415b46f862ce05ccd73,200,1,923,monitoring,1
2026-09-19T22:19:51.683Z,tgm/flow-intelligence,3dbce504d062f7447e96ab3d547d705b,200,1,1298,monitoring,1
2026-09-19T22:19:52.305Z,tgm/token-ohlcv,6e504d3d926df321359c4874f5f17b4b,200,1,618,monitoring,1
2026-09-19T22:19:52.714Z,tgm/flow-intelligence,bd4e917bdc8ff527cfca4823951ca821,200,1,401,monitoring,1
2026-09-19T22:19:53.315Z,tgm/token-ohlcv,808ef7417dec004cdb5ab94a704c5e17,200,1,592,monitoring,1
2026-09-19T22:19:54.150Z,tgm/flow-intelligence,c669e13d1d690e029a83164902366334,200,1,826,monitoring,1
2026-09-19T22:19:55.172Z,tgm/token-ohlcv,0bcf6f3f0b04650218971d166e05a97d,200,1,1018,monitoring,1
2026-09-19T22:19:55.888Z,tgm/flow-intelligence,f52c9b7201963963b59c8571e0e39800,200,1,708,monitoring,1
2026-09-19T22:19:56.497Z,tgm/token-ohlcv,4ac5292bbb73cc0e0de5a65c102f0b69,200,1,604,monitoring,1
2026-09-19T22:20:58.134Z,tgm/flow-intelligence,ad4fc918d3d2f677ae46df71fc57ba71,200,1,1499,monitoring,1
2026-09-19T22:20:58.886Z,tgm/token-ohlcv,cbf95e48b3b1df762db0c5438eb4c662,200,1,744,monitoring,1
2026-09-19T22:20:59.306Z,tgm/flow-intelligence,4ac03a7465e9ef59ef60340bf70f040d,200,1,410,monitoring,1
2026-09-19T22:21:00.310Z,tgm/token-ohlcv,a1185436896f310ae1cd8d79ec085d54,200,1,990,monitoring,1
2026-09-19T22:21:01.119Z,tgm/flow-intelligence,234f0106b983aa7526765561459e2c57,200,1,799,monitoring,1
2026-09-19T22:21:01.635Z,tgm/token-ohlcv,7abc3b0d474b1a1645110d322a91e622,200,1,489,monitoring,1
2026-09-19T22:22:03.684Z,tgm/flow-intelligence,f23e194884ebf0280e164259f066571e,200,1,1948,monitoring,1
2026-09-19T22:22:04.781Z,tgm/token-ohlcv,cd97944e6ce92349f08ee7544fb8dd3c,200,1,1094,monitoring,1
2026-09-19T22:22:05.219Z,tgm/flow-intelligence,a49fc701b93dc017e5e47568d60b2e6c,200,1,432,monitoring,1
2026-09-19T22:22:05.806Z,tgm/token-ohlcv,9f55ad629e03b707f2a71b6b5250285a,200,1,578,monitoring,1
2026-09-19T22:22:06.243Z,tgm/flow-intelligence,2f19423ffb141f32be8e7b7d010f4a07,200,1,429,monitoring,1
2026-09-19T22:22:06.859Z,tgm/token-ohlcv,eaee081e334fc54114ca70459934067c,200,1,610,monitoring,1
2026-09-19T22:22:07.233Z,tgm/flow-intelligence,dc5d846fc9099f2e3ad2f9275eb06a6d,200,1,365,monitoring,1
2026-09-19T22:22:07.882Z,tgm/token-ohlcv,c45eef1ca416944ed5da6d496634714b,200,1,644,monitoring,1
2026-09-19T22:22:08.246Z,tgm/flow-intelligence,2f2fac6b0a04f56466047e60db138a75,200,1,356,monitoring,1
2026-09-19T22:22:08.776Z,tgm/token-ohlcv,59596e2ec84d48162477182a0401ed1d,200,1,519,monitoring,1
2026-09-19T22:22:09.130Z,tgm/flow-intelligence,79a2454e71f60a69ba81af0a41d97936,200,1,345,monitoring,1
2026-09-19T22:22:09.836Z,tgm/token-ohlcv,f16b0a1704dd7f380f337e3736cc1f49,200,1,703,monitoring,1
2026-09-19T22:23:10.655Z,tgm/flow-intelligence,d8a181360588662b4217da313afc6e03,200,1,726,monitoring,1
2026-09-19T22:23:11.364Z,tgm/token-ohlcv,70456f2f78033a0708927974a752e173,200,1,689,monitoring,1
2026-09-19T22:24:12.267Z,tgm/flow-intelligence,cb53771b3743d85381080623f9a7ee1f,200,1,785,monitoring,1
2026-09-19T22:24:13.504Z,tgm/token-ohlcv,1f5c1e7592c77130ea92de7029b6e61a,200,1,1227,monitoring,1
2026-09-19T22:24:14.428Z,tgm/flow-intelligence,44d7717fef3d706c8ae3e76ed2174861,200,1,912,monitoring,1
2026-09-19T22:24:14.990Z,tgm/token-ohlcv,0d66244687163d28af8c8f38c0dd1809,200,1,559,monitoring,1
2026-09-19T22:24:15.368Z,tgm/flow-intelligence,4c7bba6570342e684708d72971738427,200,1,372,monitoring,1
2026-09-19T22:24:19.460Z,tgm/token-ohlcv,63ef6522c4380316e1c9936de17bc951,200,1,4089,monitoring,1
2026-09-19T22:24:19.873Z,tgm/flow-intelligence,9a127a6984e4db2582dcce15bfc8776c,200,1,408,monitoring,1
2026-09-19T22:24:20.898Z,tgm/token-ohlcv,88b602544c74f036be593915ef6dc10e,200,1,1019,monitoring,1
2026-09-19T22:24:22.024Z,tgm/flow-intelligence,07ad1556db25370cb6a82542a0a33567,200,1,1123,monitoring,1
2026-09-19T22:24:22.631Z,tgm/flow-intelligence,55b3fa0876ba6745960aec2dc3f1f13a,200,1,572,monitoring,1
2026-09-19T22:24:23.679Z,tgm/who-bought-sold,ba73076b0045df49a085ed3e496dab66,200,1,1027,monitoring,1
2026-09-19T22:24:24.052Z,tgm/flow-intelligence,27814466e23e9e2a5bf18745f5291218,200,1,364,monitoring,1
2026-09-19T22:24:24.858Z,tgm/token-ohlcv,c467ca5df0d791728304da55c104d76c,200,1,800,monitoring,1
2026-09-19T22:24:25.930Z,tgm/flow-intelligence,740edb565a3e077c153d595243bca80b,200,1,1069,monitoring,1
2026-09-19T22:24:26.733Z,tgm/flow-intelligence,2203725f5d51bd0444c1636aa5b30d24,200,1,800,monitoring,1
2026-09-19T22:24:27.553Z,tgm/who-bought-sold,98a3c550ae28ef3a52f48e35c18aa136,200,1,746,monitoring,1
2026-09-19T22:26:28.489Z,tgm/flow-intelligence,a6fb505fbbd89570d8591137eefc6b7f,200,1,803,monitoring,1
2026-09-19T22:26:29.411Z,tgm/token-ohlcv,d39e5942ff9c832a47f44e7ead1a640c,200,1,917,monitoring,1
2026-09-19T22:27:30.253Z,tgm/flow-intelligence,c6e0dd47c529986855daa06be1c4bb45,200,1,718,monitoring,1
2026-09-19T22:27:30.964Z,tgm/token-ohlcv,cc16067cb171a222272b096408ae0369,200,1,695,monitoring,1
2026-09-19T22:27:31.284Z,tgm/flow-intelligence,7c90ad4783893d581e4c9b28ea540452,200,1,313,monitoring,1
2026-09-19T22:27:31.791Z,tgm/token-ohlcv,617401070ced890dbd60066fcd10a806,200,1,503,monitoring,1
2026-09-19T22:27:32.140Z,tgm/flow-intelligence,3ec3aa5399c0fb65a8aaef2149ee782b,200,1,344,monitoring,1
2026-09-19T22:27:32.694Z,tgm/token-ohlcv,37e78d5639622b24d08803466256a846,200,1,551,monitoring,1
2026-09-19T22:27:33.035Z,tgm/flow-intelligence,8f6e07598d71fe1de4c84a02c750377f,200,1,334,monitoring,1
2026-09-19T22:27:33.818Z,tgm/token-ohlcv,948037255ee3b04bef06343e5a61156d,200,1,779,monitoring,1
2026-09-19T22:27:34.229Z,tgm/flow-intelligence,41f9da3dff0ea155b2cce66cd067e216,200,1,401,monitoring,1
2026-09-19T22:27:34.842Z,tgm/token-ohlcv,383c43320847744cc780da4f5e4af501,200,1,609,monitoring,1
2026-09-19T22:28:37.012Z,tgm/flow-intelligence,cbd4d56f27d9535032d22a335f380603,200,1,2031,monitoring,1
2026-09-19T22:28:37.522Z,tgm/token-ohlcv,9343bd39fee6806f2b8c7c38da9fb525,200,1,504,monitoring,1
2026-09-19T22:28:38.141Z,tgm/flow-intelligence,e6d60766f50b5e59b73aee3a49a4692d,200,1,609,monitoring,1
2026-09-19T22:28:38.786Z,tgm/token-ohlcv,b021060fca4af27edcead9188042ab3f,200,1,641,monitoring,1
2026-09-19T22:29:42.840Z,tgm/flow-intelligence,982e2c35f8df2f1d2469a92511417c5b,200,1,3949,monitoring,1
2026-09-19T22:29:43.370Z,tgm/token-ohlcv,38947f1a31605555cdd4123428b9a025,200,1,527,monitoring,1
2026-09-19T22:29:43.773Z,tgm/flow-intelligence,91181d66509df8197cf3fe02413dc93f,200,1,397,monitoring,1
2026-09-19T22:29:44.521Z,tgm/token-ohlcv,9d3a1f0ba7b62c4f40c1f56ab7ccb60b,200,1,745,monitoring,1
2026-09-19T22:29:44.990Z,tgm/flow-intelligence,872208031a891c1facfa7f2d500e0566,200,1,460,monitoring,1
2026-09-19T22:29:45.738Z,tgm/token-ohlcv,d61aae084747bb211deefc48ae69ef33,200,1,713,monitoring,1
2026-09-19T22:30:46.915Z,tgm/flow-intelligence,d3e8ba5b791e4d3760c4df61d26d6f29,200,1,1076,monitoring,1
2026-09-19T22:30:47.551Z,tgm/token-ohlcv,53cb6c244d8d7c611382675dc252634e,200,1,632,monitoring,1
2026-09-19T22:30:48.300Z,tgm/flow-intelligence,f2bdab583253d87bd7f04207864ddf25,200,1,741,monitoring,1
2026-09-19T22:30:49.090Z,tgm/token-ohlcv,2bcbd167dcb99d10e855f63f811c1f16,200,1,787,monitoring,1
2026-09-19T22:30:49.773Z,tgm/flow-intelligence,cad35e2213aabe46c05805642c0a5754,200,1,678,monitoring,1
2026-09-19T22:30:50.364Z,tgm/token-ohlcv,2690e9220e87ba49521da05df0634845,200,1,585,monitoring,1
2026-09-19T22:30:51.151Z,tgm/flow-intelligence,3774b03d7f28185e059d82775d049a60,200,1,779,monitoring,1
2026-09-19T22:30:51.859Z,tgm/token-ohlcv,c8dad0126aab2302a1a39c254daf2727,200,1,703,monitoring,1
2026-09-19T22:31:53.375Z,tgm/flow-intelligence,a1ec5202b960c270d4d7161a77475373,200,1,1349,monitoring,1
2026-09-19T22:31:54.221Z,tgm/token-ohlcv,0d056e3c4905bd607e6f5e3405a7ba33,200,1,841,monitoring,1
2026-09-19T22:31:59.704Z,tgm/flow-intelligence,7f6b1c430f76c6315eaf471b01e28e42,200,1,5469,monitoring,1
2026-09-19T22:32:00.722Z,tgm/token-ohlcv,22a2817152d29017cbd67a2938b0a910,200,1,1003,monitoring,1
2026-09-19T22:32:02.385Z,tgm/flow-intelligence,21403f0981afb14a5de6c00648e04912,200,1,1649,monitoring,1
2026-09-19T22:32:03.391Z,tgm/token-ohlcv,858a174f1c4bba2fa80afc35805f2233,200,1,994,monitoring,1
2026-09-19T22:33:05.889Z,tgm/flow-intelligence,bf37b560c8fe695bebb75b515a03222d,200,1,1787,monitoring,1
2026-09-19T22:33:06.814Z,tgm/token-ohlcv,d71468414bbba124dba2ab6d43196872,200,1,917,monitoring,1
2026-09-19T22:33:07.792Z,tgm/flow-intelligence,6d421721c66366526e4026005e7c0814,200,1,968,monitoring,1
2026-09-19T22:33:08.721Z,tgm/token-ohlcv,5c804e4ce60267150985150cb243292a,200,1,919,monitoring,1
2026-09-19T22:33:09.639Z,tgm/flow-intelligence,05b189189dd7694cf6ba161269162b0c,200,1,912,monitoring,1
2026-09-19T22:33:10.179Z,tgm/token-ohlcv,4bb2537871e06d6543370508e72ca218,200,1,532,monitoring,1
2026-09-19T22:33:11.014Z,tgm/flow-intelligence,cbac7f648f94f93de7c77e58e6c6833a,200,1,828,monitoring,1
2026-09-19T22:33:11.658Z,tgm/token-ohlcv,0717930df382d62b2672306952097b24,200,1,637,monitoring,1
2026-09-19T22:33:12.394Z,tgm/flow-intelligence,ce63b92f7314f17deb421c58348efd5d,200,1,729,monitoring,1
2026-09-19T22:33:13.254Z,tgm/token-ohlcv,70dab31e92f73f64e3e51f319a32fb2f,200,1,848,monitoring,1
2026-09-19T22:34:15.449Z,tgm/flow-intelligence,0bfbfa2f11d7b439e939c64ab380b848,200,1,2028,monitoring,1
2026-09-19T22:34:16.375Z,tgm/token-ohlcv,4c5c9f06ef438403687afd2e07266f3b,200,1,916,monitoring,1
2026-09-19T22:35:20.126Z,tgm/flow-intelligence,b48ad1312b52c459c0ecb46c55be9226,200,1,3582,monitoring,1
2026-09-19T22:35:21.008Z,tgm/token-ohlcv,ef6ee46e13f9ce2de992be66b04eb77e,200,1,866,monitoring,1
2026-09-19T22:35:21.757Z,tgm/flow-intelligence,74ae8e047c1ffa43bd27a5078b0f7b3f,200,1,738,monitoring,1
2026-09-19T22:35:22.236Z,tgm/token-ohlcv,6f8ac557fe85346a9c3bd05b7467ee28,200,1,475,monitoring,1
2026-09-19T22:35:23.350Z,tgm/flow-intelligence,1be9af79546db132c6ab3d6da65e081d,200,1,1094,monitoring,1
2026-09-19T22:35:24.010Z,tgm/token-ohlcv,6c1f171488ce2671d258c53838204402,200,1,656,monitoring,1
2026-09-19T22:37:26.169Z,tgm/flow-intelligence,5fd58a150d1df6370e9af179e2c6c914,200,1,2009,monitoring,1
2026-09-19T22:37:26.829Z,tgm/token-ohlcv,897a807a2af4703331e1b50b2250d547,200,1,655,monitoring,1
2026-09-19T22:38:28.279Z,tgm/flow-intelligence,188c577dc70c4054c6eecc073d63740a,200,1,1289,monitoring,1
2026-09-19T22:38:29.401Z,tgm/token-ohlcv,d939535d6a81246126ebfe73a3019f24,200,1,1053,monitoring,1
2026-09-19T22:38:30.245Z,tgm/flow-intelligence,f3a15d0b472a623dd3fe2e32a2db8a61,200,1,835,monitoring,1
2026-09-19T22:38:31.000Z,tgm/token-ohlcv,30b9ae6cc91d5612eb25ce5ccd01057c,200,1,747,monitoring,1
2026-09-19T22:38:31.945Z,tgm/flow-intelligence,adfd1e7806a0a42af60a7d6915b3b477,200,1,934,monitoring,1
2026-09-19T22:38:33.160Z,tgm/token-ohlcv,9ffd192224ea3b3597b5771e1a5a0566,200,1,1211,monitoring,1
2026-09-19T22:38:34.047Z,tgm/flow-intelligence,0755d7177518a5246e3911268bc70634,200,1,874,monitoring,1
2026-09-19T22:38:34.627Z,tgm/token-ohlcv,5eeb2d39b3e74815f93fa44af7e5f16e,200,1,572,monitoring,1
2026-09-19T22:38:35.363Z,tgm/flow-intelligence,89c70c2532041223c199641128c52647,200,1,724,monitoring,1
2026-09-19T22:38:35.866Z,tgm/token-ohlcv,ce18e849596c273a098900239fd16431,200,1,500,monitoring,1
2026-09-19T22:39:37.472Z,tgm/flow-intelligence,cab4377594bef4578c1ba0755e0cba3e,200,1,1506,monitoring,1
2026-09-19T22:39:38.292Z,tgm/token-ohlcv,ba1e1b6dc323104c9439c4780771dd36,200,1,817,monitoring,1
2026-09-19T22:39:39.007Z,tgm/flow-intelligence,b894b8162f39745e6aeb482b358f924a,200,1,709,monitoring,1
2026-09-19T22:39:40.020Z,tgm/token-ohlcv,55ac9b0ea9c3f20f41b4f7126c486647,200,1,1009,monitoring,1
2026-09-19T22:39:41.465Z,tgm/flow-intelligence,9f813e59d4193c180d0a290744102d24,200,1,1438,monitoring,1
2026-09-19T22:39:43.538Z,tgm/token-ohlcv,59db1c462ae229425b51de7a4d87a21a,200,1,2066,monitoring,1
2026-09-19T22:39:44.451Z,tgm/flow-intelligence,f7c3921c9567dc061519844075a59e79,200,1,904,monitoring,1
2026-09-19T22:39:45.766Z,tgm/token-ohlcv,3b06367b63580c2c69611d22e4883078,200,1,1311,monitoring,1
2026-09-19T22:40:47.822Z,tgm/flow-intelligence,2d9ded221bedc85160927330bd5d3d4f,200,1,1936,monitoring,1
2026-09-19T22:40:48.371Z,tgm/token-ohlcv,9c5567118574bc2183b9666adfb6387c,200,1,539,monitoring,1
2026-09-19T22:40:49.571Z,tgm/flow-intelligence,1ef8ad7f0078324a5c0aa8165ac66713,200,1,1186,monitoring,1
2026-09-19T22:40:50.890Z,tgm/token-ohlcv,b2eb7a0d65fc9550df17200900c42627,200,1,1307,monitoring,1
2026-09-19T22:40:52.126Z,tgm/flow-intelligence,5855fa5248bea74bd3dab42a0a417560,200,1,1224,monitoring,1
2026-09-19T22:40:53.668Z,tgm/token-ohlcv,adba3d1cb2f2d4330a059c0723aa3d05,200,1,1533,monitoring,1
2026-09-19T22:41:55.548Z,tgm/flow-intelligence,489fad66d4ac03699c35026ea176af19,200,1,1699,monitoring,1
2026-09-19T22:41:56.841Z,tgm/token-ohlcv,0eaea94c3e4bc01105c5c907f214b703,200,1,1286,monitoring,1
2026-09-19T22:41:57.769Z,tgm/flow-intelligence,5f8c011d8ad06a349a40657bdc6e9436,200,1,919,monitoring,1
2026-09-19T22:41:59.018Z,tgm/token-ohlcv,d51bf72a9bd1f815dfb9bb325a1f337d,200,1,1241,monitoring,1
2026-09-19T22:41:59.709Z,tgm/flow-intelligence,138e802d721fdf2198284d74c4a38a45,200,1,683,monitoring,1
2026-09-19T22:42:01.727Z,tgm/token-ohlcv,e8c1f67fc3c90a038567ef208fc43103,200,1,2010,monitoring,1
2026-09-19T22:42:02.571Z,tgm/flow-intelligence,c8e0631274345e0b95f8cf6c85932978,200,1,838,monitoring,1
2026-09-19T22:42:06.142Z,tgm/token-ohlcv,6ce89112f43bb83f15bee92115b83109,200,1,3562,monitoring,1
2026-09-19T22:43:07.552Z,tgm/flow-intelligence,134c3b3b8805567df26d833916334d57,200,1,1305,monitoring,1
2026-09-19T22:43:08.526Z,tgm/token-ohlcv,5dde2457de72ee6788434222271d966f,200,1,967,monitoring,1
2026-09-19T22:43:10.771Z,tgm/flow-intelligence,d3abe72e493ed65c7ef51c0b2f3d8537,200,1,2232,monitoring,1
2026-09-19T22:43:11.801Z,tgm/token-ohlcv,f688df78f5c1d1207f5ac2618c990f66,200,1,1023,monitoring,1
2026-09-19T22:43:13.252Z,tgm/flow-intelligence,141c6957d5fde63894ef3d251ae2cc56,200,1,1442,monitoring,1
2026-09-19T22:43:14.067Z,tgm/token-ohlcv,59bb8f1d9119bf30d6a403505ec00628,200,1,805,monitoring,1
2026-09-19T22:43:14.969Z,tgm/flow-intelligence,57c5c46bb1ba9a2c5cef98435d8ad547,200,1,895,monitoring,1
2026-09-19T22:43:16.234Z,tgm/token-ohlcv,f0034c528e8fa52b1196bd7b3035ac46,200,1,1257,monitoring,1
2026-09-19T22:44:20.009Z,tgm/flow-intelligence,ea96de2a9847cd30b791d63602f62c2c,200,1,3666,monitoring,1
2026-09-19T22:44:20.511Z,tgm/token-ohlcv,e8d5a07f3fc5814deda7594c2698632a,200,1,492,monitoring,1
2026-09-19T22:44:21.002Z,tgm/flow-intelligence,2aa5c644706dca0cfd672142a7b6450b,200,1,478,monitoring,1
2026-09-19T22:44:21.541Z,tgm/token-ohlcv,b970756b9661a57f61d6aa60442c5922,200,1,536,monitoring,1
2026-09-19T22:44:22.545Z,tgm/flow-intelligence,8033864710b91a0c56485649b8f9de4e,200,1,997,monitoring,1
2026-09-19T22:44:23.388Z,tgm/token-ohlcv,e5d77736e9889414a4434057087e2600,200,1,837,monitoring,1
2026-09-19T22:44:24.186Z,tgm/flow-intelligence,3aafb57e3d9d5a10be2507522285567e,200,1,792,monitoring,1
2026-09-19T22:44:24.699Z,tgm/token-ohlcv,87d42a461d32946f5ff41162b4dfe417,200,1,498,monitoring,1
2026-09-19T22:44:25.103Z,tgm/flow-intelligence,75fc6524dca33a7ff303707bfdded86c,200,1,395,monitoring,1
2026-09-19T22:44:40.629Z,tgm/token-ohlcv,052bf81f372a7d3bd301637d652ba633,200,1,15520,monitoring,1
2026-09-19T22:45:41.560Z,tgm/flow-intelligence,9e6ec2338e6fd355d651ee3b8962771f,200,1,790,monitoring,1
2026-09-19T22:45:42.244Z,tgm/token-ohlcv,ae7b674e9300e20c5d6300303339690c,200,1,678,monitoring,1
2026-09-19T22:45:43.364Z,tgm/flow-intelligence,eb44e67908c7f026efe90947ab4ce310,200,1,1089,monitoring,1
2026-09-19T22:45:44.324Z,tgm/token-ohlcv,3ff08a4b9d61536462c2c37d2b103a41,200,1,934,monitoring,1
2026-09-19T22:45:45.167Z,tgm/flow-intelligence,c9b06334dab8262228752772751db425,200,1,836,monitoring,1
2026-09-19T22:45:45.699Z,tgm/token-ohlcv,7041cc33a1454e07ba08b65edf23de27,200,1,528,monitoring,1
2026-09-19T22:45:46.504Z,tgm/flow-intelligence,21dc3a32171b185eb23b0013d1e5d818,200,1,798,monitoring,1
2026-09-19T22:45:47.223Z,tgm/token-ohlcv,fe7ffb3db966b1788a754a0167e3324b,200,1,710,monitoring,1
2026-09-19T22:47:48.408Z,tgm/flow-intelligence,dc0eeb7e4da5133915c8ec552b667d1d,200,1,908,monitoring,1
2026-09-19T22:47:49.109Z,tgm/token-ohlcv,e4d5551f09803c42d9e36e25b436a55d,200,1,691,monitoring,1
2026-09-19T22:48:51.969Z,tgm/flow-intelligence,d1bdcc6a033929797ae73b2bf6bd9a11,200,1,2684,monitoring,1
2026-09-19T22:48:52.623Z,tgm/token-ohlcv,f1387d6603eb3c4c708a421768607b00,200,1,633,monitoring,1
2026-09-19T22:48:53.407Z,tgm/flow-intelligence,1ae2ac3543d9646d6372ef460ae14b5f,200,1,766,monitoring,1
2026-09-19T22:48:54.117Z,tgm/token-ohlcv,a048d51fb7c8b83a830193297ab93572,200,1,700,monitoring,1
2026-09-19T22:48:54.570Z,tgm/flow-intelligence,959d8a0ec7d42a7ee783f3143369c21e,200,1,444,monitoring,1
2026-09-19T22:48:55.110Z,tgm/token-ohlcv,ce15450d7bd7ce2b2fcc914b60081955,200,1,529,monitoring,1
2026-09-19T22:48:55.753Z,tgm/flow-intelligence,b139f04827d45443b7ec68450f788a5d,200,1,625,monitoring,1
2026-09-19T22:48:56.319Z,tgm/token-ohlcv,8443c5750a4332398798d127248c9a15,200,1,546,monitoring,1
2026-09-19T22:48:56.986Z,tgm/flow-intelligence,e430ea78d148b410ba20bc17be808441,200,1,655,monitoring,1
2026-09-19T22:48:57.442Z,tgm/token-ohlcv,6d145d4ddb00af28bd4b0c401e4e4d16,200,1,452,monitoring,1
2026-09-19T22:49:58.844Z,tgm/flow-intelligence,21a73f538098380e6ed24a0faf481868,200,1,1237,monitoring,1
2026-09-19T22:49:59.361Z,tgm/token-ohlcv,2af92348cab75c54f606fe7f8b66410f,200,1,511,monitoring,1
2026-09-19T22:50:00.136Z,tgm/flow-intelligence,2d66d2066524e871574c5e52a6694216,200,1,768,monitoring,1
2026-09-19T22:50:00.736Z,tgm/token-ohlcv,ce887c279a2f671416cb6d3b4fd07777,200,1,597,monitoring,1
2026-09-19T22:51:01.820Z,tgm/flow-intelligence,bd5b6551d53c637bb4ddad7bbf27dd4f,200,1,965,monitoring,1
2026-09-19T22:51:02.432Z,tgm/token-ohlcv,e2b9ba7e2ee9744c81650d5a60f1ba0b,200,1,599,monitoring,1
2026-09-19T22:51:03.074Z,tgm/flow-intelligence,b4ef30337bd31252d6118c31714b9604,200,1,629,monitoring,1
2026-09-19T22:51:03.566Z,tgm/token-ohlcv,876266539b80de7ef675d16d0a0dcf00,200,1,486,monitoring,1
2026-09-19T22:51:04.064Z,tgm/flow-intelligence,6d73fa68cc59be1b53350a5a9a7a4f5a,200,1,490,monitoring,1
2026-09-19T22:51:04.679Z,tgm/token-ohlcv,e22ca6374a8a4e3b98076d3a50a0a020,200,1,596,monitoring,1
2026-09-19T22:52:05.687Z,tgm/flow-intelligence,4bc29260a9707d4919e30644db715476,200,1,797,monitoring,1
2026-09-19T22:52:06.280Z,tgm/token-ohlcv,c7440e7454b87c5c372ca17e471e6063,200,1,563,monitoring,1
2026-09-19T22:52:06.931Z,tgm/flow-intelligence,ced35f3618473075c4bda717aad9f008,200,1,639,monitoring,1
2026-09-19T22:52:07.463Z,tgm/token-ohlcv,3ee8de28c9bf977411eddf1accb4cd30,200,1,530,monitoring,1
2026-09-19T22:52:08.233Z,tgm/flow-intelligence,bf020510431a1813afa4e90158c5be40,200,1,759,monitoring,1
2026-09-19T22:52:08.945Z,tgm/token-ohlcv,5c7e2b7f7e3eef1e3aef5815b811104d,200,1,708,monitoring,1
2026-09-19T22:53:10.326Z,tgm/flow-intelligence,55e7a353a204a27ff408d442997b973a,200,1,1246,monitoring,1
2026-09-19T22:53:10.911Z,tgm/token-ohlcv,d98fe55963e425459fcd1852071edf44,200,1,576,monitoring,1
2026-09-19T22:53:11.282Z,tgm/flow-intelligence,848bf0347b84484881c6c91de19fc57f,200,1,359,monitoring,1
2026-09-19T22:53:12.057Z,tgm/token-ohlcv,d814170387270a7c69e4094ec0d1bb21,200,1,764,monitoring,1
2026-09-19T22:54:13.291Z,tgm/flow-intelligence,388e9925f3123e43aee83956a2249247,200,1,1074,monitoring,1
2026-09-19T22:54:14.010Z,tgm/token-ohlcv,22f74837d79ade60d262095fdfcef533,200,1,707,monitoring,1
2026-09-19T22:54:14.479Z,tgm/flow-intelligence,4f7218557940222a01229463c946855d,200,1,437,monitoring,1
2026-09-19T22:54:15.243Z,tgm/token-ohlcv,15c7bd654d870533b17241282f9da714,200,1,754,monitoring,1
2026-09-19T22:54:16.059Z,tgm/flow-intelligence,1bace23b37ec084f950b924da9692d3f,200,1,805,monitoring,1
2026-09-19T22:54:16.681Z,tgm/token-ohlcv,fd5c3077c4c1233762ba150b4ccf484c,200,1,609,monitoring,1
2026-09-19T22:55:19.800Z,tgm/flow-intelligence,23b7676fc281ea362c39012f0af39406,200,1,2942,monitoring,1
2026-09-19T22:55:20.398Z,tgm/token-ohlcv,cdad3840b84bd12c2df9614a2c6ae80d,200,1,586,monitoring,1
2026-09-19T22:55:20.749Z,tgm/flow-intelligence,7508603c40230c566027543178b79721,200,1,332,monitoring,1
2026-09-19T22:55:21.497Z,tgm/token-ohlcv,cafde872cc31c02573cf6107e8e0693e,200,1,739,monitoring,1
2026-09-19T22:55:21.861Z,tgm/flow-intelligence,1c91373661832d1116a5304beaa1f629,200,1,355,monitoring,1
2026-09-19T22:55:22.466Z,tgm/token-ohlcv,ec19ce0674f5eb47b0a5f86a29eb5714,200,1,599,monitoring,1
2026-09-19T22:55:22.932Z,tgm/flow-intelligence,bdce916742a07b14d8a0692488cc7a5a,200,1,454,monitoring,1
2026-09-19T22:55:23.671Z,tgm/token-ohlcv,6ea1e6651b81852aa61b395f43594f1b,200,1,694,monitoring,1
2026-09-19T22:55:24.393Z,tgm/flow-intelligence,9c48812cfea977128f9e5b6f0e1e924c,200,1,709,monitoring,1
2026-09-19T22:55:24.946Z,tgm/token-ohlcv,5060f376136b6645f0ba7f66ee64df7d,200,1,543,monitoring,1
2026-09-19T22:55:25.323Z,tgm/flow-intelligence,0bca51710a39082d9ba8a831163c2315,200,1,368,monitoring,1
2026-09-19T22:55:26.125Z,tgm/token-ohlcv,f2aa4b3d0825c8137a0ee33fb7ed1d50,200,1,776,monitoring,1
2026-09-19T22:55:27.047Z,tgm/flow-intelligence,a98be72339749f5bf8baec53f2062258,200,1,914,monitoring,1
2026-09-19T22:55:27.741Z,tgm/token-ohlcv,5f1a4e3be7b5947dd9ed8f5dfcd1f157,200,1,673,monitoring,1
2026-09-19T22:56:28.685Z,tgm/flow-intelligence,8b12d65eb6ceec7e85799720e851b620,200,1,761,monitoring,1
2026-09-19T22:56:29.214Z,tgm/token-ohlcv,a267af4d0e1d574875be2a4382f99342,200,1,523,monitoring,1
